timestamp,open (CNY),high (CNY),low (CNY),close (CNY),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2018-06-10,52651.87844000,52651.87844000,46545.10868000,47544.34972000,7491.73000000,7491.73000000,6622.81000000,6764.99000000,52342.02003200,52342.02003200
2018-06-09,53436.97632000,54003.01144000,52358.60000000,52651.87844000,7603.44000000,7683.98000000,7450.00000000,7491.73000000,19339.88517600,19339.88517600
2018-06-08,54052.91024000,54140.19800000,52927.86800000,53436.97632000,7691.08000000,7703.50000000,7531.00000000,7603.44000000,23396.80467100,23396.80467100
2018-06-07,53825.97612000,54572.42000000,53553.36000000,54052.91024000,7658.79000000,7765.00000000,7620.00000000,7691.08000000,25062.22720200,25062.22720200
2018-06-06,53600.02592000,54108.57200000,52478.42740000,53826.32752000,7626.64000000,7699.00000000,7467.05000000,7658.84000000,27229.99189800,27229.99189800
2018-06-05,52618.63600000,53971.45572000,51712.02400000,53588.50000000,7487.00000000,7679.49000000,7358.00000000,7625.00000000,31722.97338400,31722.97338400
2018-06-04,54215.81928000,54540.93456000,52334.00200000,52618.63600000,7714.26000000,7760.52000000,7446.50000000,7487.00000000,32258.83511500,32258.83511500
2018-06-03,53671.50068000,54724.85732000,53412.80000000,54215.81928000,7636.81000000,7786.69000000,7600.00000000,7714.26000000,27505.15895100,27505.15895100
2018-06-02,52857.65828000,54096.83524000,52267.23600000,53694.13084000,7521.01000000,7697.33000000,7437.00000000,7640.03000000,26720.69021900,26720.69021900
2018-06-01,52604.65028000,53472.88940000,51694.73512000,52857.65828000,7485.01000000,7608.55000000,7355.54000000,7521.01000000,28259.12407800,28259.12407800
2018-05-31,51881.18796000,54108.57200000,51497.74028000,52604.65028000,7382.07000000,7699.00000000,7327.51000000,7485.01000000,30776.06310200,30776.06310200
2018-05-30,52484.96344000,53194.93200000,51026.79400000,51838.24688000,7467.98000000,7569.00000000,7260.50000000,7375.96000000,32041.58362300,32041.58362300
2018-05-29,49891.77200000,52991.12000000,49427.57260000,52437.94612000,7099.00000000,7540.00000000,7032.95000000,7461.29000000,39407.21183000,39407.21183000
2018-05-28,51578.42172000,52267.23600000,49603.76456000,49891.77200000,7338.99000000,7437.00000000,7058.02000000,7099.00000000,27219.43896300,27219.43896300
2018-05-27,51543.35200000,52007.20000000,50820.24108000,51578.42172000,7334.00000000,7400.00000000,7231.11000000,7338.99000000,18706.94551500,18706.94551500
2018-05-26,52407.72572000,53553.36000000,51304.40000000,51543.07088000,7456.99000000,7620.00000000,7300.00000000,7333.96000000,19464.08607100,19464.08607100
2018-05-25,53265.14172000,53761.03740000,51361.67820000,52407.79600000,7578.99000000,7649.55000000,7308.15000000,7457.00000000,26739.95664000,26739.95664000
2018-05-24,52723.70460000,54331.57044000,51072.40572000,53237.17028000,7501.95000000,7730.73000000,7266.99000000,7575.01000000,37845.44659500,37845.44659500
2018-05-23,56063.19936000,56448.19320000,52182.90000000,52723.70460000,7977.12000000,8031.90000000,7425.00000000,7501.95000000,42910.66677400,42910.66677400
2018-05-22,58943.06292000,59036.46504000,55767.95308000,56063.12908000,8386.89000000,8400.18000000,7935.11000000,7977.11000000,23710.90285800,23710.90285800
2018-05-21,59927.54516000,60407.83868000,58367.54000000,58903.35472000,8526.97000000,8595.31000000,8305.00000000,8381.24000000,21516.59648600,21516.59648600
2018-05-20,57864.96772000,60504.05200000,57375.88920000,59927.61544000,8233.49000000,8609.00000000,8163.90000000,8526.98000000,19957.05710900,19957.05710900
2018-05-19,57896.73428000,58970.54240000,56896.79044000,57864.96772000,8238.01000000,8390.80000000,8095.73000000,8233.49000000,17193.42427600,17193.42427600
2018-05-18,56496.82696000,58144.11988000,55604.83320000,57909.38468000,8038.82000000,8273.21000000,7911.90000000,8239.81000000,23476.15825100,23476.15825100
2018-05-17,58543.24000000,59484.99200000,56076.41200000,56515.38088000,8330.00000000,8464.00000000,7979.00000000,8041.46000000,25439.84479900,25439.84479900
2018-05-16,59470.93600000,59653.66400000,56807.39428000,58543.24000000,8462.00000000,8488.00000000,8083.01000000,8330.00000000,31130.71890800,31130.71890800
2018-05-15,60886.16436000,62268.00972000,59044.33640000,59470.93600000,8663.37000000,8859.99000000,8401.30000000,8462.00000000,28126.95613600,28126.95613600
2018-05-14,61001.00188000,62408.56972000,58170.75600000,60885.95352000,8679.71000000,8879.99000000,8277.00000000,8663.34000000,37389.66653300,37389.66653300
2018-05-13,59565.39232000,61588.89408000,58318.34400000,61001.00188000,8475.44000000,8763.36000000,8298.00000000,8679.71000000,25632.86936200,25632.86936200
2018-05-12,59076.94632000,60770.27264000,57299.28400000,59498.62632000,8405.94000000,8646.88000000,8153.00000000,8465.94000000,40241.32081000,40241.32081000
2018-05-11,63267.53188000,63370.07040000,58620.54800000,59035.20000000,9002.21000000,9016.80000000,8341.00000000,8400.00000000,48227.04806100,48227.04806100
2018-05-10,65430.68000000,66028.90336000,63041.16000000,63267.46160000,9310.00000000,9395.12000000,8970.00000000,9002.20000000,25055.06371800,25055.06371800
2018-05-09,64502.98400000,65992.92000000,63006.02000000,65430.68000000,9178.00000000,9390.00000000,8965.00000000,9310.00000000,25673.52489900,25673.52489900
2018-05-08,65817.22000000,66595.21960000,63677.47512000,64570.17168000,9365.00000000,9475.70000000,9060.54000000,9187.56000000,25533.83188900,25533.83188900
2018-05-07,67897.64856000,68099.00076000,64524.06800000,65817.22000000,9661.02000000,9689.67000000,9181.00000000,9365.00000000,33787.64001200,33787.64001200
2018-05-06,69324.12172000,70069.16000000,66182.88684000,67883.52228000,9863.99000000,9970.00000000,9417.03000000,9659.01000000,27690.35155900,27690.35155900
2018-05-05,68269.99200000,70420.56000000,68045.09600000,69324.19200000,9714.00000000,10020.00000000,9682.00000000,9864.00000000,24990.01834500,24990.01834500
2018-05-04,68523.00000000,69085.52112000,66912.53380000,68269.92172000,9750.00000000,9830.04000000,9520.85000000,9713.99000000,28681.58887900,28681.58887900
2018-05-03,64993.60868000,69183.63200000,64435.51520000,68523.00000000,9247.81000000,9844.00000000,9168.40000000,9750.00000000,38768.38828800,38768.38828800
2018-05-02,63754.36144000,65135.50400000,63042.56560000,64993.81952000,9071.48000000,9268.00000000,8970.20000000,9247.84000000,26123.54396100,26123.54396100
2018-05-01,64980.95828000,65001.90172000,61849.84372000,63754.36144000,9246.01000000,9248.99000000,8800.49000000,9071.48000000,41018.46363300,41018.46363300
2018-04-30,66182.95712000,66475.32192000,64130.42972000,64980.95828000,9417.04000000,9458.64000000,9124.99000000,9246.01000000,35002.03387500,35002.03387500
2018-04-29,65697.74400000,67261.54428000,64402.76472000,66196.73200000,9348.00000000,9570.51000000,9163.74000000,9419.00000000,38149.85003500,38149.85003500
2018-04-28,62657.07980000,66256.32944000,62338.36000000,65697.74400000,8915.35000000,9427.48000000,8870.00000000,9348.00000000,34759.62842000,34759.62842000
2018-04-27,65128.68684000,66028.06000000,62471.89200000,62657.07980000,9267.03000000,9395.00000000,8889.00000000,8915.35000000,37241.34703600,37241.34703600
2018-04-26,62338.28972000,65412.96944000,60803.58536000,65121.44800000,8869.99000000,9307.48000000,8651.62000000,9266.00000000,43300.30424500,43300.30424500
2018-04-25,67602.05088000,68592.01496000,61354.44000000,62338.28972000,9618.96000000,9759.82000000,8730.00000000,8869.99000000,81110.03758900,81110.03758900
2018-04-24,62788.15200000,68389.53828000,62703.81600000,67609.28972000,8934.00000000,9731.01000000,8922.00000000,9619.99000000,46268.79010600,46268.79010600
2018-04-23,61745.89960000,63146.58000000,61459.86000000,62788.22228000,8785.70000000,8985.00000000,8745.00000000,8934.01000000,25838.11470900,25838.11470900
2018-04-22,62656.79868000,63397.26876000,61338.13504000,61755.17656000,8915.31000000,9020.67000000,8727.68000000,8787.02000000,29458.25348000,29458.25348000
2018-04-21,62212.69936000,63497.98000000,60194.82000000,62656.79868000,8852.12000000,9035.00000000,8565.00000000,8915.31000000,40872.22990900,40872.22990900
2018-04-20,58148.54752000,62760.04000000,57468.58852000,62246.85544000,8273.84000000,8930.00000000,8177.09000000,8856.98000000,39795.33748500,39795.33748500
2018-04-19,57446.80172000,58304.28800000,56786.24000000,58177.78400000,8173.99000000,8296.00000000,8080.00000000,8278.00000000,27113.84746400,27113.84746400
2018-04-18,55457.66688000,57885.63004000,55296.30400000,57439.84400000,7890.96000000,8236.43000000,7868.00000000,8173.00000000,26969.04457000,26969.04457000
2018-04-17,56680.25776000,57444.76360000,54996.91120000,55415.92056000,8064.92000000,8173.70000000,7825.40000000,7885.02000000,32152.60356700,32152.60356700
2018-04-16,58719.43196000,59168.73200000,55289.27600000,56680.25776000,8355.07000000,8419.00000000,7867.00000000,8064.92000000,36664.06971500,36664.06971500
2018-04-15,56252.11200000,59242.80712000,56217.11256000,58718.94000000,8004.00000000,8429.54000000,7999.02000000,8355.00000000,27946.72044400,27946.72044400
2018-04-14,55362.92944000,57531.20800000,54888.68000000,56217.04228000,7877.48000000,8186.00000000,7810.00000000,7999.01000000,31621.28635700,31621.28635700
2018-04-13,55682.77372000,57864.26492000,54340.49600000,55362.43748000,7922.99000000,8233.39000000,7732.00000000,7877.41000000,55044.52314800,55044.52314800
2018-04-12,48871.16584000,56309.95244000,47391.20960000,55682.84400000,6953.78000000,8012.23000000,6743.20000000,7923.00000000,64861.59598700,64861.59598700
2018-04-11,48068.42768000,49125.72000000,47699.03600000,48871.23612000,6839.56000000,6990.00000000,6787.00000000,6953.79000000,23997.87117700,23997.87117700
2018-04-10,47660.73340000,48422.92000000,46778.36800000,48098.92920000,6781.55000000,6890.00000000,6656.00000000,6843.90000000,22326.72809500,22326.72809500
2018-04-09,49273.58912000,50496.18000000,46462.10800000,47668.95616000,7011.04000000,7185.00000000,6611.00000000,6782.72000000,34078.29720600,34078.29720600
2018-04-08,48463.75268000,49962.96564000,48352.64000000,49322.50400000,6895.81000000,7109.13000000,6880.00000000,7018.00000000,21427.67316500,21427.67316500
2018-04-07,46394.56892000,49687.96000000,46288.37584000,48463.68240000,6601.39000000,7070.00000000,6586.28000000,6895.80000000,32269.57826700,32269.57826700
2018-04-06,47579.56000000,48141.80000000,45682.00000000,46394.56892000,6770.00000000,6850.00000000,6500.00000000,6601.39000000,27455.01192000,27455.01192000
2018-04-05,47762.99080000,48507.25600000,46150.69732000,47584.90128000,6796.10000000,6902.00000000,6566.69000000,6770.76000000,39029.73146000,39029.73146000
2018-04-04,52043.81588000,52200.61056000,47136.79600000,47762.99080000,7405.21000000,7427.52000000,6707.00000000,6796.10000000,42227.18380400,42227.18380400
2018-04-03,49645.58116000,52850.56000000,49273.37828000,52043.81588000,7063.97000000,7520.00000000,7011.01000000,7405.21000000,37787.33181100,37787.33181100
2018-04-02,47881.83428000,50074.50000000,47544.42000000,49589.56800000,6813.01000000,7125.00000000,6765.00000000,7056.00000000,32123.56007200,32123.56007200
2018-04-01,48647.81600000,49547.25944000,45190.04000000,47881.83428000,6922.00000000,7049.98000000,6430.00000000,6813.01000000,44071.43046300,44071.43046300
2018-03-31,48073.20672000,50765.77408000,47628.75600000,48661.23948000,6840.24000000,7223.36000000,6777.00000000,6923.91000000,36868.53908700,36868.53908700
2018-03-30,49829.64448000,51251.19804000,46385.50280000,48073.13644000,7090.16000000,7292.43000000,6600.10000000,6840.23000000,65306.03197600,65306.03197600
2018-03-29,55867.68040000,56048.30000000,48782.12108000,49829.50392000,7949.30000000,7975.00000000,6941.11000000,7090.14000000,54620.91512500,54620.91512500
2018-03-28,54786.84428000,56990.05200000,54312.38400000,55867.68040000,7795.51000000,8109.00000000,7728.00000000,7949.30000000,26401.33167000,26401.33167000
2018-03-27,57167.29816000,57741.62632000,54326.44000000,54786.84428000,8134.22000000,8215.94000000,7730.00000000,7795.51000000,37427.64805000,37427.64805000
2018-03-26,59528.14392000,59842.64692000,55036.26800000,57167.36844000,8470.14000000,8514.89000000,7831.00000000,8134.23000000,44033.59566000,44033.59566000
2018-03-25,59957.62500000,60931.70580000,58794.63156000,59528.21420000,8531.25000000,8669.85000000,8365.77000000,8470.15000000,29001.76931600,29001.76931600
2018-03-24,62535.42512000,63251.64860000,59674.74800000,60067.33208000,8898.04000000,8999.95000000,8491.00000000,8546.86000000,35466.60957200,35466.60957200
2018-03-23,61284.16000000,62612.45200000,58114.53200000,62535.35484000,8720.00000000,8909.00000000,8269.00000000,8898.03000000,39991.00766600,39991.00766600
2018-03-22,62442.51496000,63954.80000000,59492.72280000,61304.54120000,8884.82000000,9100.00000000,8465.10000000,8722.90000000,40617.55680900,40617.55680900
2018-03-21,62619.19888000,64496.02628000,61499.21680000,62443.78000000,8909.96000000,9177.01000000,8750.60000000,8885.00000000,39972.40537100,39972.40537100
2018-03-20,60405.73028000,63603.40000000,58191.84000000,62619.33944000,8595.01000000,9050.00000000,8280.00000000,8909.98000000,44865.10583500,44865.10583500
2018-03-19,57552.29200000,61180.35644000,56845.27520000,60440.80000000,8189.00000000,8705.23000000,8088.40000000,8600.00000000,55297.08494200,55297.08494200
2018-03-18,54987.14228000,58454.68720000,51459.01600000,57559.24972000,7824.01000000,8317.40000000,7322.00000000,8189.99000000,59488.23171100,59488.23171100
2018-03-17,58051.28000000,58674.10136000,54270.14572000,54992.69440000,8260.00000000,8348.62000000,7721.99000000,7824.80000000,33110.20632900,33110.20632900
2018-03-16,57917.60744000,60522.60592000,55521.20000000,58051.28000000,8240.98000000,8611.64000000,7900.00000000,8260.00000000,38815.40989300,38815.40989300
2018-03-15,57517.22228000,59246.04000000,53764.20000000,57917.60744000,8184.01000000,8430.00000000,7650.00000000,8240.98000000,52291.02227700,52291.02227700
2018-03-14,64319.69376000,65597.80584000,55523.16784000,57418.76000000,9151.92000000,9333.78000000,7900.28000000,8170.00000000,49708.09410800,49708.09410800
2018-03-13,64175.05752000,66583.27200000,62008.04400000,64306.20000000,9131.34000000,9474.00000000,8823.00000000,9150.00000000,40191.40935800,40191.40935800
2018-03-12,67001.92996000,69499.04864000,61705.84000000,64175.05752000,9533.57000000,9888.88000000,8780.00000000,9131.34000000,42230.77793000,42230.77793000
2018-03-11,61637.10616000,68452.72000000,59386.60000000,67001.92996000,8770.22000000,9740.00000000,8450.00000000,9533.57000000,44325.97338600,44325.97338600
2018-03-10,64868.44000000,66695.72000000,60912.16796000,61637.10616000,9230.00000000,9490.00000000,8667.07000000,8770.22000000,37180.01285700,37180.01285700
2018-03-09,65128.96796000,66133.48000000,58536.21200000,64847.35600000,9267.07000000,9410.00000000,8329.00000000,9227.00000000,64112.29140700,64112.29140700
2018-03-08,69647.48000000,70975.77200000,63673.68000000,65161.08592000,9910.00000000,10099.00000000,9060.00000000,9271.64000000,41109.47322600,41109.47322600
2018-03-07,75315.42144000,76598.17200000,65988.07068000,69647.48000000,10716.48000000,10899.00000000,9389.31000000,9910.00000000,50647.67108000,50647.67108000
2018-03-06,80505.74000000,80505.74000000,74183.91344000,75315.42144000,11455.00000000,11455.00000000,10555.48000000,10716.48000000,29515.57236300,29515.57236300
2018-03-05,80927.42000000,82297.88000000,80224.69028000,80498.71200000,11515.00000000,11710.00000000,11415.01000000,11454.00000000,15144.23106300,15144.23106300
2018-03-04,80572.29516000,81278.82000000,77659.54056000,80927.42000000,11464.47000000,11565.00000000,11050.02000000,11515.00000000,17295.91865300,17295.91865300
2018-03-03,77582.02172000,81131.23200000,77413.49028000,80572.36544000,11038.99000000,11544.00000000,11015.01000000,11464.48000000,21287.15328000,21287.15328000
2018-03-02,76769.37408000,78713.60000000,75691.56000000,77582.09200000,10923.36000000,11200.00000000,10770.00000000,11039.00000000,23910.71009000,23910.71009000
2018-03-01,72568.59792000,77732.56148000,71966.72000000,76745.76000000,10325.64000000,11060.41000000,10240.00000000,10920.00000000,25092.55393000,25092.55393000
2018-02-28,74386.67124000,77996.74400000,72388.40000000,72576.46928000,10584.33000000,11098.00000000,10300.00000000,10326.76000000,30800.98378200,30800.98378200
2018-02-27,72535.98800000,76394.36000000,71130.38800000,74279.21312000,10321.00000000,10870.00000000,10121.00000000,10569.04000000,30705.38512300,30705.38512300
2018-02-26,67398.52000000,73402.68096000,65711.80000000,72557.07200000,9590.00000000,10444.32000000,9350.00000000,10324.00000000,34878.29275600,34878.29275600
2018-02-25,68133.01628000,69204.71600000,65183.29440000,67398.52000000,9694.51000000,9847.00000000,9274.80000000,9590.00000000,28373.51758600,28373.51758600
2018-02-24,71200.94912000,73772.70516000,65725.85600000,68133.01628000,10131.04000000,10496.97000000,9352.00000000,9694.51000000,40888.15629900,40888.15629900
2018-02-23,68983.68540000,73337.18000000,67259.29532000,71200.94912000,9815.55000000,10435.00000000,9570.19000000,10131.04000000,57202.70237000,57202.70237000
2018-02-22,73365.43256000,76840.21632000,68024.01200000,68951.98912000,10439.02000000,10933.44000000,9679.00000000,9811.04000000,67060.16648300,67060.16648300
2018-02-21,78678.95196000,79444.72284000,71685.60000000,73355.45280000,11195.07000000,11304.03000000,10200.00000000,10437.60000000,68113.81875400,68113.81875400
2018-02-20,78341.88908000,82832.07828000,78014.94652000,78720.55772000,11147.11000000,11786.01000000,11100.59000000,11200.99000000,48153.35428800,48153.35428800
2018-02-19,72915.57028000,79065.00000000,72179.87924000,78383.28400000,10375.01000000,11250.00000000,10270.33000000,11153.00000000,40831.41713100,40831.41713100
2018-02-18,77585.95740000,79233.67200000,70842.24000000,72974.74604000,11039.55000000,11274.00000000,10080.00000000,10383.43000000,61137.38072800,61137.38072800
2018-02-17,71376.85996000,77835.59196000,70631.40000000,77585.95740000,10156.07000000,11075.07000000,10050.00000000,11039.55000000,41882.10840700,41882.10840700
2018-02-16,70286.25492000,72552.64436000,67932.64800000,71404.33944000,10000.89000000,10323.37000000,9666.00000000,10159.98000000,38161.20597400,38161.20597400
2018-02-15,66414.45944000,71822.64600000,65370.94200000,70280.63252000,9449.98000000,10219.50000000,9301.50000000,10000.09000000,52427.59671500,52427.59671500
2018-02-14,59985.17476000,66692.90880000,59969.92400000,66414.52972000,8535.17000000,9489.60000000,8533.00000000,9449.99000000,40811.95286700,40811.95286700
2018-02-13,62570.28400000,62900.60000000,58690.82800000,60018.41720000,8903.00000000,8950.00000000,8351.00000000,8539.90000000,35454.97295600,35454.97295600
2018-02-12,56672.52696000,63174.69200000,56596.48400000,62570.28400000,8063.82000000,8989.00000000,8053.00000000,8903.00000000,41987.85049000,41987.85049000
2018-02-11,59976.88172000,60082.37200000,54302.05284000,56672.94864000,8533.99000000,8549.00000000,7726.53000000,8063.88000000,45025.18795200,45025.18795200
2018-02-10,61030.66004000,63714.30184000,57067.36000000,59976.81144000,8683.93000000,9065.78000000,8120.00000000,8533.98000000,49381.51265300,49381.51265300
2018-02-09,54747.41720000,61410.66400000,54747.41720000,61030.58976000,7789.90000000,8738.00000000,7789.90000000,8683.92000000,20482.91082500,20482.91082500
2018-02-08,53405.77200000,55127.63200000,53216.64852000,54706.09256000,7599.00000000,7844.00000000,7572.09000000,7784.02000000,1521.53731800,1521.53731800
2018-02-07,53799.48056000,59569.32800000,50250.27028000,53405.77200000,7655.02000000,8476.00000000,7150.01000000,7599.00000000,60778.46049700,60778.46049700
2018-02-06,48771.71964000,55366.58400000,42168.07028000,53779.23992000,6939.63000000,7878.00000000,6000.01000000,7652.14000000,100201.50030700,100201.50030700
2018-02-05,57488.96972000,58914.31840000,46560.50000000,48774.24972000,8179.99000000,8382.80000000,6625.00000000,6939.99000000,63403.18257900,63403.18257900
2018-02-04,64657.31888000,65838.30400000,55732.04000000,57522.84468000,9199.96000000,9368.00000000,7930.00000000,8184.81000000,32014.30844900,32014.30844900
2018-02-03,62359.65484000,66576.31428000,57833.41200000,64657.31888000,8873.03000000,9473.01000000,8229.00000000,9199.96000000,28725.00073500,28725.00073500
2018-02-02,64829.92656000,65009.00000000,56294.42056000,62359.65484000,9224.52000000,9250.00000000,8010.02000000,8873.03000000,49971.62697500,49971.62697500
2018-02-01,72283.68280000,72634.38000000,61501.95772000,64829.92656000,10285.10000000,10335.00000000,8750.99000000,9224.52000000,33564.76431100,33564.76431100
2018-01-31,71896.44000000,73272.87380000,68171.60000000,72283.68280000,10230.00000000,10425.85000000,9700.00000000,10285.10000000,18015.95680500,18015.95680500
2018-01-30,79065.77308000,79475.57576000,69577.20000000,71949.22028000,11250.11000000,11308.42000000,9900.00000000,10237.51000000,25554.37294600,25554.37294600
2018-01-29,83492.28860000,84160.44056000,78288.75740000,79072.02800000,11879.95000000,11975.02000000,11139.55000000,11251.00000000,14170.37753800,14170.37753800
2018-01-28,80821.85944000,86050.83200000,80175.42400000,83492.28860000,11499.98000000,12244.00000000,11408.00000000,11879.95000000,16887.33952400,16887.33952400
2018-01-27,77933.49200000,81876.20000000,76202.42532000,80758.74800000,11089.00000000,11650.00000000,10842.69000000,11491.00000000,18860.76834500,18860.76834500
2018-01-26,78606.07160000,81827.00400000,72466.76220000,77933.49200000,11184.70000000,11643.00000000,10311.15000000,11089.00000000,33056.87196000,33056.87196000
2018-01-25,79767.51888000,82888.58340000,76958.07588000,78539.79756000,11349.96000000,11794.05000000,10950.21000000,11175.27000000,20839.95418300,20839.95418300
2018-01-24,75896.35592000,81317.33344000,73794.00000000,79767.72972000,10799.14000000,11570.48000000,10500.00000000,11349.99000000,27158.58776200,27158.58776200
2018-01-23,75621.63140000,80112.17200000,69612.34000000,75896.63704000,10760.05000000,11399.00000000,9905.00000000,10799.18000000,37473.92255200,37473.92255200
2018-01-22,81032.84000000,83818.38780000,69578.88672000,75621.63140000,11530.00000000,11926.35000000,9900.24000000,10760.05000000,43752.60679100,43752.60679100
2018-01-21,89956.99440000,89956.99440000,77062.02000000,81032.84000000,12799.80000000,12799.80000000,10965.00000000,11530.00000000,41379.77342600,41379.77342600
2018-01-20,80646.15944000,92059.77200000,80206.69860000,89957.97832000,11474.98000000,13099.00000000,11412.45000000,12799.94000000,28768.85782700,28768.85782700
2018-01-19,77026.88000000,82895.26000000,72810.08000000,80646.15944000,10960.00000000,11795.00000000,10360.00000000,11474.98000000,34129.37542100,34129.37542100
2018-01-18,77115.36252000,83484.34696000,73339.49924000,77040.72516000,10972.59000000,11878.82000000,10435.33000000,10961.97000000,48464.43493700,48464.43493700
2018-01-17,76605.12972000,82093.99772000,63518.64232000,77229.21612000,10899.99000000,11680.99000000,9037.94000000,10988.79000000,72331.79664600,72331.79664600
2018-01-16,94878.00000000,95179.71204000,63497.98000000,76605.20000000,13500.00000000,13542.93000000,9035.00000000,10900.00000000,63401.16917500,63401.16917500
2018-01-15,94723.24344000,100148.92972000,92402.66812000,95158.62804000,13477.98000000,14249.99000000,13147.79000000,13539.93000000,14652.09470500,14652.09470500
2018-01-14,99867.88000000,100778.00600000,88336.33760000,94702.22972000,14210.00000000,14339.50000000,12569.20000000,13474.99000000,17017.89432900,17017.89432900
2018-01-13,96634.64860000,102468.24000000,96326.82220000,99867.88000000,13749.95000000,14580.00000000,13706.15000000,14210.00000000,12221.50852800,12221.50852800
2018-01-12,93042.00528000,99163.53384000,87850.00000000,96564.79028000,13238.76000000,14109.78000000,12500.00000000,13740.01000000,16417.16213700,16417.16213700
2018-01-11,104998.32000000,105199.88304000,80119.20000000,93042.14584000,14940.00000000,14968.68000000,11400.00000000,13238.78000000,33554.72375100,33554.72375100
2018-01-10,101210.22800000,105108.37848000,92286.84668000,104767.02852000,14401.00000000,14955.66000000,13131.31000000,14907.09000000,17411.00165500,17411.00165500
2018-01-09,104735.05112000,108934.00000000,98469.65940000,101203.20000000,14902.54000000,15500.00000000,14011.05000000,14400.00000000,14315.00425300,14315.00425300
2018-01-08,113986.07780000,114713.12440000,90042.73600000,104735.05112000,16218.85000000,16322.30000000,12812.00000000,14902.54000000,26600.60991200,26600.60991200
2018-01-07,119966.48412000,120178.51888000,109707.08000000,113502.41084000,17069.79000000,17099.96000000,15610.00000000,16150.03000000,12493.12555800,12493.12555800
2018-01-06,119197.62092000,120481.91764000,112526.78388000,119966.48412000,16960.39000000,17143.13000000,16011.21000000,17069.79000000,18571.45750800,18571.45750800
2018-01-05,105838.58768000,120714.61472000,102608.80000000,119197.62092000,15059.56000000,17176.24000000,14600.00000000,16960.39000000,23251.49112500,23251.49112500
2018-01-04,104854.31628000,107387.84000000,97815.98512000,105838.44712000,14919.51000000,15280.00000000,13918.04000000,15059.54000000,21329.64957400,21329.64957400
2018-01-03,103241.32000000,107581.53168000,99446.20000000,104854.31628000,14690.00000000,15307.56000000,14150.00000000,14919.51000000,15905.66763900,15905.66763900
2018-01-02,94049.82048000,108747.68772000,90591.06056000,103136.67308000,13382.16000000,15473.49000000,12890.02000000,14675.11000000,20078.09211100,20078.09211100
2018-01-01,96393.58820000,97116.76940000,89607.00000000,94034.64000000,13715.65000000,13818.55000000,12750.00000000,13380.00000000,8609.91584400,8609.91584400
2017-12-31,86761.36280000,98744.17308000,85390.05944000,96398.57808000,12345.10000000,14050.11000000,12149.98000000,13716.36000000,11768.98971800,11768.98971800
2017-12-30,101055.54172000,101195.11780000,82579.00000000,87428.39028000,14378.99000000,14398.85000000,11750.00000000,12440.01000000,19221.15803900,19221.15803900
2017-12-29,99791.55592000,105286.46800000,97337.80000000,101054.90920000,14199.14000000,14981.00000000,13850.00000000,14378.90000000,18072.00811600,18072.00811600
2017-12-28,108652.66916000,109215.04972000,92418.20000000,99671.86908000,15459.97000000,15539.99000000,13150.00000000,14182.11000000,21717.85801400,21717.85801400
2017-12-27,110409.73944000,115948.29540000,99798.65420000,108652.80972000,15709.98000000,16498.05000000,14200.15000000,15459.99000000,14959.86472300,14959.86472300
2017-12-26,96278.96152000,112799.40000000,95109.92400000,110262.36228000,13699.34000000,16050.00000000,13533.00000000,15689.01000000,15034.66810400,15034.66810400
2017-12-25,94878.00000000,100500.40000000,89311.82400000,96278.96152000,13500.00000000,14300.00000000,12708.00000000,13699.34000000,15748.20760700,15748.20760700
2017-12-24,93472.40000000,97126.88972000,81805.92000000,94878.00000000,13300.00000000,13819.99000000,11640.00000000,13500.00000000,28557.53498800,28557.53498800
2017-12-23,93659.41508000,105068.60000000,91210.64904000,93472.40000000,13326.61000000,14950.00000000,12978.18000000,13300.00000000,13141.53887500,13141.53887500
2017-12-22,109032.60284000,110334.96152000,77033.90800000,93659.41508000,15514.03000000,15699.34000000,10961.00000000,13326.61000000,36076.27117500,36076.27117500
2017-12-21,115825.09456000,121651.16600000,98546.61600000,108882.27392000,16480.52000000,17309.50000000,14022.00000000,15492.64000000,20324.21730000,20324.21730000
2017-12-20,121550.66560000,124538.61980000,103857.39448000,115884.55144000,17295.20000000,17720.35000000,14777.66000000,16488.98000000,13450.49669300,13450.49669300
2017-12-19,132521.72500000,133180.60000000,114556.40000000,121550.66560000,18856.25000000,18950.00000000,16300.00000000,17295.20000000,13210.74822000,13210.74822000
2017-12-18,132548.36112000,135640.40000000,119686.69944000,132521.72500000,18860.04000000,19300.00000000,17029.98000000,18856.25000000,10624.63307100,10624.63307100
2017-12-17,134376.69532000,139145.12304000,130088.28000000,132548.22056000,19120.19000000,19798.68000000,18510.00000000,18860.02000000,9177.18343400,9177.18343400
2017-12-16,123108.14068000,137320.09200000,120811.39028000,134253.49448000,17516.81000000,19539.00000000,17190.01000000,19102.66000000,4202.62870900,4202.62870900
2017-12-15,114802.23944000,126440.74800000,114545.50660000,123269.92524000,16334.98000000,17991.00000000,16298.45000000,17539.83000000,9181.27394700,9181.27394700
2017-12-14,112661.22952000,115575.46000000,108582.60000000,114802.23944000,16030.34000000,16445.00000000,15450.00000000,16334.98000000,11616.86715100,11616.86715100
2017-12-13,114907.72972000,116285.28800000,103076.58368000,112681.96212000,16349.99000000,16546.00000000,14666.56000000,16033.29000000,12416.32880100,12416.32880100
2017-12-12,116580.25316000,119310.49060000,111569.50000000,114907.72972000,16587.97000000,16976.45000000,15875.00000000,16349.99000000,9436.80241100,9436.80241100
